Id,SalePrice
1851,155018.5144178332
1852,127476.66436821838
1853,119957.54665411657
1854,160657.01189569407
1855,153951.71650077813
1856,227484.5663485506
1857,128486.02330761858
1858,134419.12289289647
1859,114646.63958794242
1860,150797.39316711668
1861,115372.15079156615
1862,301227.65662489703
1863,275176.8679432032
1864,275303.4735409494
1865,325443.67267971585
1866,294405.45985020016
1867,217823.73166797223
1868,288363.6056707957
1869,201880.1112691089
1870,220015.80886608493
1871,240062.97934974078
1872,178170.25595866988
1873,263854.39418272296
1874,151086.91303265275
1875,201174.90441582983
1876,200889.7762321824
1877,212147.54808971012
1878,200597.43565750896
1879,130959.48792287247
1880,127893.51578992631
1881,254543.76191370763
1882,245480.96709403017
1883,182786.92460273986
1884,205126.90668962538
1885,215762.75573460516
1886,276971.62484783254
1887,219012.46848057458
1888,271624.97360410576
1889,177330.86067724405
1890,106232.96378588979
1891,118257.18661495193
1892,99792.96838332624
1893,135616.3227330264
1894,126399.41311175481
1895,136794.0828731726
1896,126803.36484081887
1897,135055.15026481994
1898,110173.37432835692
1899,158035.16674251918
1900,145905.31023828476
1901,178150.2066705546
1902,167227.47721820362
1903,234284.1363869602
1904,132781.4619980876
1905,211122.63242405863
1906,105566.03205362544
1907,235192.39023051318
1908,112589.5168058729
1909,134429.0604070898
1910,124092.96638530077
1911,228791.4750320549
1912,328173.272371747
1913,132230.94884643645
1914,48407.296382648026
1915,302574.29218019586
1916,80046.43104129248
1917,250399.27909992254
1918,138211.66108201194
1919,175707.96925061045
1920,164289.84617620433
1921,378544.92449434445
1922,299288.96730741864
1923,231338.931197788
1924,234142.10019474957
1925,193834.4472266434
1926,365418.97853728593
1927,135055.91799507552
1928,159194.5781867672
1929,132974.68492132178
1930,130563.05984900674
1931,141609.58259668743
1932,142810.72252422047
1933,182057.49221271154
1934,179489.049037838
1935,171023.0598342879
1936,192915.41531657035
1937,184037.42662650172
1938,168390.93209491862
1939,262812.4351404685
1940,197766.15445072035
1941,165796.65016972806
1942,170064.264611986
1943,225660.4539502319
1944,369176.807104272
1945,386955.6607272256
1946,140063.52629734608
1947,279001.29914632416
1948,173670.55954339137
1949,250062.9632912691
1950,182789.27271356637
1951,253055.70784528475
1952,208818.83896245612
1953,170004.02053830487
1954,177832.75975846854
1955,139158.08599505763
1956,303025.35171203606
1957,147388.1842589474
1958,256246.31325671682
1959,147329.7049131329
1960,110724.56831645782
1961,118518.38622762682
1962,96499.07645901601
1963,106275.87429215887
1964,104455.65055558288
1965,145228.60357684107
1966,139849.67751059827
1967,303194.74890250625
1968,430055.46569328994
1969,365076.29799091775
1970,402332.2936479705
1971,487972.8455913964
1972,385486.74666801415
1973,284928.3747976188
1974,328164.3551735446
1975,633673.6164325861
1976,286178.56722952187
1977,359987.66356897255
1978,353866.12551493733
1979,317283.8239303032
1980,227880.38057948468
1981,335210.7909558501
1982,228068.74599831153
1983,206845.85449556448
1984,167271.96535221278
1985,229897.37447193702
1986,216505.57745352286
1987,176605.79180176771
1988,172458.3241012759
1989,190179.08666866057
1990,207227.823916979
1991,239693.1796491392
1992,211558.17420237954
1993,165828.69994442843
1994,221726.64244557155
1995,183322.35726615353
1996,245134.36950230086
1997,299979.3403485834
1998,327341.9949095793
1999,280729.79934407084
2000,317480.7597324734
2001,270591.61618834053
2002,237892.23334612447
2003,262099.2874791805
2004,285006.55851665285
2005,212924.86972156673
2006,220400.5549606892
2007,257839.61557846903
2008,235471.79274246836
2009,200025.4240163882
2010,197857.78006088783
2011,138134.74662280575
2012,170360.99838392678
2013,176051.91099974784
2014,182276.91049431072
2015,209677.97029476348
2016,191344.04946796456
2017,194098.023013484
2018,108572.65969097859
2019,133315.28243129863
2020,93217.46442053778
2021,96294.42255947043
2022,203773.6120179177
2023,139826.2300315392
2024,271384.68044191785
2025,345673.1057796262
2026,181387.76109790598
2027,161583.7451418084
2028,148354.97470548682
2029,168343.01395291305
2030,262911.96573289204
2031,229872.7119845883
2032,234590.3423217547
2033,243202.75154504777
2034,172647.40953397678
2035,234056.49530301424
2036,195586.09375131354
2037,229213.21672389057
2038,288906.5194203999
2039,227747.46581786338
2040,285979.23021439114
2041,290176.61089732946
2042,207541.54058799866
2043,181687.33717691476
2044,160709.70543639173
2045,215293.9659616098
2046,163752.49662544276
2047,144632.65845284436
2048,134546.38905315188
2049,141882.98076008982
2050,170659.16088073672
2051,102208.73172862406
2052,123382.85971523776
2053,146807.4300270047
2054,101959.43188062085
2055,160940.9686461802
2056,143372.84414004217
2057,108606.37767208999
2058,214277.15702360088
2059,134035.67507656745
2060,180079.3352941681
2061,170909.24441812298
2062,129242.57963956792
2063,124947.2258672544
2064,142510.0526316028
2065,116066.98796595703
2066,161199.23766959418
2067,94387.05247403684
2068,148077.88816012646
2069,89751.55369417324
2070,118674.31330010902
2071,87438.91297825193
2072,132172.04550403586
2073,131650.05946536767
2074,164307.75993311525
2075,149595.8650917997
2076,110418.04325551327
2077,167408.80021010048
2078,120975.22963180921
2079,126208.51440360649
2080,118256.84345772215
2081,122557.96381471568
2082,123335.46392386097
2083,145582.05497961328
2084,108972.89080583419
2085,118066.74162665622
2086,110304.7203891798
2087,116885.55359888615
2088,91198.71729141014
2089,76715.2775160512
2090,124527.94516735947
2091,121658.26732869865
2092,118687.19165033329
2093,117322.38476250046
2094,103675.90852598732
2095,157270.9717590003
2096,84613.84488501365
2097,94858.74780106616
2098,156112.89812855996
2099,54325.75763921947
2100,66049.73613881528
2101,104382.7208730824
2102,109560.9385776361
2103,105689.87813816198
2104,124463.98300269787
2105,125234.31002231143
2106,79007.778125633
2107,186878.25573204228
2108,118727.21022610323
2109,114276.42345741246
2110,122159.68337281393
2111,114973.44334230766
2112,130596.46488208197
2113,122964.14872894163
2114,131657.2150272101
2115,166570.30376919912
2116,117992.62710276668
2117,146217.78852136806
2118,126041.60640674343
2119,119477.87677705676
2120,109831.0318449038
2121,111391.5919326876
2122,121840.99013550968
2123,86018.57004722623
2124,151033.43149053294
2125,111257.66452227351
2126,149308.26130590774
2127,184308.57801942568
2128,117089.79942298423
2129,83723.41627530023
2130,140372.3312265639
2131,138265.5109348653
2132,114698.30507699715
2133,121831.28895591368
2134,116072.81652856796
2135,98000.58930452433
2136,81836.38531036905
2137,103964.35898213276
2138,148605.45525794767
2139,149971.40882408322
2140,144702.96916350425
2141,150755.4401450973
2142,128085.55433517744
2143,141933.6289606492
2144,129257.62048965607
2145,140768.4523756425
2146,178442.797676356
2147,137222.58849018856
2148,121205.26106588906
2149,138773.8902308985
2150,233124.82359886653
2151,111317.061733754
2152,171702.3836325226
2153,170801.34683276335
2154,100190.5817183782
2155,132644.07703349885
2156,262268.5359816245
2157,232895.0736388302
2158,235790.95206817598
2159,210356.09300248374
2160,184726.13411955774
2161,236411.3429159667
2162,416357.3987271244
2163,343838.7509024674
2164,241488.54438220372
2165,198988.0204156133
2166,156301.27334428555
2167,217169.4122368006
2168,208904.95496672843
2169,195743.24886912148
2170,212330.3608951077
2171,157520.1972224383
2172,133665.9939833784
2173,170121.88890258403
2174,226236.559062655
2175,292606.1484950736
2176,308760.77079089725
2177,238468.114666529
2178,213782.5412846352
2179,132898.95541890452
2180,212425.52231405867
2181,198219.46630244126
2182,227566.92661036557
2183,191982.42439522888
2184,117981.9385688671
2185,120121.19584853825
2186,152550.02210276463
2187,146974.01132720162
2188,149923.6008562578
2189,262139.5836582148
2190,88159.41343228733
2191,79655.54782411108
2192,87430.25080570485
2193,107320.98431173392
2194,111114.0546124472
2195,122697.72919802512
2196,104502.49903443488
2197,120717.56988896994
2198,160635.6320651719
2199,205002.81632626784
2200,144515.4807311967
2201,145033.66049487732
2202,208964.30623435695
2203,132840.1655435575
2204,189097.83925057313
2205,125844.13817722535
2206,144137.72198477926
2207,226943.68092593813
2208,278297.8910471057
2209,270286.76117342623
2210,122909.23076204456
2211,114449.87867875186
2212,122708.77355138435
2213,113746.6850267964
2214,128103.72467363287
2215,102718.72017492923
2216,151199.76856416563
2217,74585.40565778164
2218,65199.1088268182
2219,53783.00025166787
2220,59947.403802766916
2221,300890.0594450582
2222,284327.8620126392
2223,289361.606964295
2224,207525.13659146804
2225,123421.75306202263
2226,187900.0227591016
2227,190478.25585132558
2228,266975.076664183
2229,258321.6734803812
2230,159797.59545558086
2231,220184.07543897623
2232,184293.72347472285
2233,191884.73058509943
2234,240126.52431596722
2235,214991.03406011054
2236,259989.599602564
2237,315713.5513997775
2238,192045.1306578903
2239,89705.10454116458
2240,146619.33209851282
2241,161846.9735738129
2242,122891.93910870746
2243,117949.36366541046
2244,109884.34772580926
2245,104597.97998100611
2246,142706.821842711
2247,107019.05453545376
2248,114795.64040656714
2249,115841.9436116938
2250,127491.5322929781
2251,126019.05970562031
2252,184191.3670586004
2253,155843.58558133055
2254,178317.17896117727
2255,184841.44467444584
2256,167490.23946172735
2257,196495.8574633013
2258,155629.8936697236
2259,170427.21771445908
2260,139534.26252155102
2261,193657.5544853669
2262,223297.70029676674
2263,392297.9541870795
2264,609041.3210056889
2265,150359.68929029093
2266,301195.71338226297
2267,400536.5412301263
2268,563195.0100073571
2269,146305.06246441294
2270,193737.73753424903
2271,221477.96941554698
2272,187197.955499513
2273,160308.44924312533
2274,179424.65628386673
2275,170647.37360456292
2276,189202.0670498937
2277,184062.36430920492
2278,144172.13940878463
2279,118874.4732121205
2280,110596.19638877489
2281,165606.55265481604
2282,191166.48382505725
2283,107303.89282908344
2284,111305.4944522593
2285,148668.0800006446
2286,120998.72605432634
2287,351326.0059100143
2288,292140.2038542669
2289,386944.20846155495
2290,452044.6159097821
2291,327402.9043357596
2292,432315.9668589391
2293,479646.1334402307
2294,390561.5471761868
2295,518957.6004989278
2296,303783.32832851144
2297,333697.2079592864
2298,344674.53741927544
2299,355613.2209759558
2300,333297.6165297988
2301,313900.998878828
2302,267244.5513113215
2303,247838.4256445167
2304,264394.32096887904
2305,211177.02519449234
2306,207214.50325157703
2307,215336.32427561656
2308,245540.431248089
2309,272463.7950243342
2310,217699.45655793077
2311,209538.0333449382
2312,181442.27628599107
2313,172031.43762761494
2314,185967.95899962174
2315,177027.88784623865
2316,198098.06131288403
2317,197493.0934323772
2318,183602.19802428508
2319,185177.67368608806
2320,177290.88782482652
2321,235273.08843776336
2322,181006.4935468
2323,191084.04614754865
2324,181198.1133789863
2325,214336.0609594199
2326,177848.16775573872
2327,198759.10092547687
2328,215894.21865524992
2329,192095.34330914146
2330,178704.21686784818
2331,360938.11689457565
2332,366973.0707294352
2333,311692.0285745704
2334,261935.4813620297
2335,277488.68031277455
2336,306081.1157092302
2337,191360.8908744898
2338,259673.5252439947
2339,209467.59278991388
2340,383424.5884211088
2341,209561.44662486864
2342,234279.3412419415
2343,232520.1160302891
2344,205329.428092321
2345,233318.9800408666
2346,212532.31662844887
2347,203646.92339036486
2348,247676.79510654722
2349,194413.69846027804
2350,307514.2539342984
2351,259585.19707506028
2352,261225.83685346975
2353,258226.2212612476
2354,142982.22277387357
2355,144029.61822188363
2356,147927.05758730305
2357,187415.23007832002
2358,202013.36209896588
2359,128781.65042118599
2360,112774.6615851997
2361,153828.65071334667
2362,276159.9930493741
2363,122917.84512887936
2364,147058.1337085464
2365,215663.92073817688
2366,195731.2600888491
2367,223804.12614303204
2368,216054.2278970948
2369,229296.4873792852
2370,164308.52127258497
2371,154887.53171867965
2372,201468.7381754027
2373,301211.8719703004
2374,333788.04230492644
2375,247407.01865113928
2376,312120.516022518
2377,352181.1583460246
2378,152484.94988441945
2379,198754.98781485145
2380,148148.96844453423
2381,170817.69370582583
2382,202689.91818020528
2383,203065.63064999104
2384,243455.69332492014
2385,159663.82011059058
2386,128008.72255675186
2387,134251.81614846972
2388,104612.53273371264
2389,113869.48100709819
2390,151311.99518213264
2391,141708.68614915913
2392,115625.81285724104
2393,172061.66042409273
2394,134998.21822976903
2395,208095.8109540114
2396,137712.094162897
2397,243538.62106739913
2398,123939.92107415092
2399,71549.9383283871
2400,67659.80487496797
2401,125489.96815679352
2402,138726.80523320453
2403,146984.96218325934
2404,152513.87634083474
2405,160258.0149667097
2406,137641.18675145245
2407,118307.29665915892
2408,139412.94188285567
2409,116423.25455446776
2410,169486.47618466738
2411,111869.680577618
2412,155422.33435381736
2413,129168.36282691213
2414,153192.67504439366
2415,136125.70236219664
2416,124837.64761942695
2417,130621.67228699203
2418,132617.87668037732
2419,127077.82504996483
2420,117110.86652945181
2421,166209.5348814917
2422,110594.85942334443
2423,114436.0506781256
2424,151119.5158062392
2425,184845.81986925332
2426,133149.09332766116
2427,136208.21855407092
2428,178068.25951931733
2429,107290.27429824942
2430,129907.00860773015
2431,105549.37605240018
2432,161314.92175134455
2433,139401.1183158149
2434,136197.62463438034
2435,150657.95997646434
2436,113551.71177022377
2437,106854.21720085264
2438,116722.00130963326
2439,96752.47913108904
2440,121032.66700839023
2441,86674.53008206077
2442,91551.6608082009
2443,133200.75038809158
2444,140491.94211360582
2445,91217.83353243418
2446,143636.0629084646
2447,187136.04160372535
2448,129397.22985965453
2449,113257.80527161814
2450,149920.37967809467
2451,104974.715236826
2452,182363.1450214607
2453,98091.65083248373
2454,125410.64963366992
2455,102863.37211547774
2456,119452.39808089905
2457,141653.41429189473
2458,133792.26318547133
2459,113151.39948624637
2460,136184.76806315687
2461,132179.77098803374
2462,129873.14159565385
2463,132895.40855340043
2464,177774.98226059304
2465,140505.43361549205
2466,108863.74557893327
2467,118921.23746930603
2468,79486.06677393187
2469,95886.60072546478
2470,190974.76962457498
2471,214545.67261766744
2472,170060.9709053238
2473,108070.97970297246
2474,84941.50532159538
2475,214492.96416603308
2476,115785.74456241833
2477,124153.31437594269
2478,160705.7806607092
2479,107104.32378888493
2480,151578.0512068387
2481,121630.98104683512
2482,113322.78236240333
2483,108508.07819906317
2484,124200.1908049567
2485,125585.93457932139
2486,152602.57042101532
2487,156291.66027058638
2488,168290.0989262424
2489,152597.88917391584
2490,140553.2158451645
2491,87098.72264920798
2492,191144.93984553305
2493,160460.10521621976
2494,136528.02065912154
2495,83791.03001404267
2496,243838.14906896345
2497,153612.88472517842
2498,110264.83007710551
2499,85970.03734336875
2500,117994.39020885006
2501,136746.09077668167
2502,141069.73343186648
2503,98393.87396141775
2504,199297.33698375936
2505,232842.12172280092
2506,250812.25675904797
2507,299376.8372775976
2508,249704.37029391917
2509,220333.33883086164
2510,214315.45409419734
2511,170160.39986134088
2512,201310.74108994342
2513,218848.82649369386
2514,351575.1999989876
2515,157841.01946923754
2516,179711.86761873346
2517,152015.21425319483
2518,156509.94575574514
2519,228699.24516908714
2520,218179.0069727989
2521,182556.13406645664
2522,224664.41363357636
2523,113233.93266037725
2524,136252.81584078635
2525,150547.74626990495
2526,143930.34415675688
2527,118801.13932192908
2528,127310.23932534113
2529,135509.90792815774
2530,123821.59825055023
2531,254443.3177235627
2532,223829.8841187058
2533,191639.19746711157
2534,229400.27832990082
2535,292206.8717182036
2536,239169.69168219398
2537,249165.80622930021
2538,183533.94732092274
2539,182544.1486270322
2540,178984.63681470638
2541,180013.86271282297
2542,166024.65717454522
2543,115386.22096227927
2544,122261.61503019909
2545,141320.39327314214
2546,123633.579474248
2547,138142.44122438077
2548,153683.88294668176
2549,164434.12509674113
2550,986953.3751560369
2551,143048.03887632044
2552,123078.84234302139
2553,73879.81676777269
2554,89635.13855832747
2555,106649.80119550411
2556,98875.01412397137
2557,102899.06536765909
2558,136558.9823492855
2559,144722.9432399914
2560,148992.79899801477
2561,146374.31128825273
2562,145638.97125452096
2563,151869.66095126737
2564,214985.14376977
2565,151405.87941063632
2566,178932.41085830858
2567,139422.19161100136
2568,213653.04008978873
2569,237793.95489696582
2570,121532.90029681001
2571,214543.88520504412
2572,161182.24522728875
2573,227526.05763624428
2574,333738.991928048
2575,136592.0236275617
2576,109888.57078451513
2577,145503.53134046195
2578,77880.56016521086
2579,57924.120245918
2580,70321.08777377846
2581,86390.49456492436
2582,84584.97957547005
2583,311558.43008989235
2584,186847.3198913479
2585,189620.47681507008
2586,229838.9800985763
2587,200187.7691471981
2588,139207.90371332018
2589,146794.50753350576
2590,191980.98108939925
2591,227074.0070405166
2592,214659.600800482
2593,241056.3830275142
2594,185659.3157990151
2595,187799.88281310437
2596,297540.7564691219
2597,176902.81317013357
2598,282213.40313959453
2599,419088.218951143
2600,163764.81281431328
2601,128872.96194329219
2602,78045.25373667886
2603,103596.36365165733
2604,87581.39112929479
2605,75716.80234454856
2606,147381.45295022725
2607,190081.093628211
2608,184403.8366425895
2609,167819.5777393548
2610,106026.66104389566
2611,186131.0109611706
2612,167365.85771889042
2613,126174.03817992032
2614,119020.27027116159
2615,155448.67123732256
2616,146400.04155138545
2617,192704.3538896169
2618,191357.98915750653
2619,201178.5629622846
2620,181660.31585635227
2621,173042.85763187168
2622,179124.13900949678
2623,232819.54933981868
2624,320790.66727812274
2625,314654.11699107755
2626,172424.1493107824
2627,160627.8412280931
2628,484229.9768139179
2629,499427.696198232
2630,392933.6131306393
2631,498311.75845852547
2632,420642.8653739492
2633,324934.9680389226
2634,436545.7389937232
2635,143690.88547790106
2636,168262.69659869542
2637,166114.99143949262
2638,272119.7445684371
2639,187439.7209872767
2640,143924.69384762438
2641,103871.74559374651
2642,195916.87075644237
2643,106692.69591451705
2644,120672.13801366031
2645,110131.17846436426
2646,95395.95951362014
2647,101327.43290578753
2648,148068.5456136706
2649,151238.2498086834
2650,140242.4414306346
2651,142726.05873371105
2652,416546.3431493214
2653,271119.66733777133
2654,275030.7437894798
2655,412172.48629037995
2656,331706.2180599527
2657,357163.619770709
2658,308722.191862903
2659,297061.5873422402
2660,374473.6587560376
2661,347435.4471944944
2662,357938.90685719636
2663,307641.2831518926
2664,256267.39610757487
2665,319681.28166204866
2666,280969.5402674874
2667,172438.1774409129
2668,179973.23149192196
2669,186469.67817523234
2670,277852.1832852599
2671,183722.63749556767
2672,193935.64306081668
2673,205499.3296981784
2674,198034.1929965198
2675,172513.38860178005
2676,190258.6344700614
2677,199505.67310547922
2678,217270.41624139575
2679,269534.34372449777
2680,298296.8773537861
2681,366751.48333371413
2682,308583.8778432381
2683,466795.74302839965
2684,307045.7053895118
2685,311408.01742207125
2686,264011.2700843186
2687,306645.37657563575
2688,212610.76538983439
2689,207841.20953168493
2690,415482.5194400455
2691,193755.11720122935
2692,143612.98505927523
2693,205214.5771363402
2694,134304.80194111977
2695,193668.25472872585
2696,180789.97911268577
2697,182522.35549238304
2698,178156.8816910103
2699,178644.96942692657
2700,156808.31431708738
2701,141564.4211880615
2702,106499.37277744248
2703,117844.34612473541
2704,138516.41931204314
2705,111524.1995251059
2706,99400.93795562035
2707,112322.99550596174
2708,132866.51879793388
2709,102951.08087602904
2710,124425.40907239639
2711,312564.8647269962
2712,382520.1655924867
2713,177006.92401560198
2714,147192.82688030915
2715,168495.82863128677
2716,140028.30907249366
2717,206551.58949118113
2718,224888.12067562464
2719,159395.9813747788
2720,174278.8035540807
2721,130304.0226483567
2722,164295.66257472985
2723,139007.48630445026
2724,119273.57173375021
2725,124196.55164932203
2726,152961.26171585897
2727,180089.5177810971
2728,178144.78586195782
2729,147685.80142388472
2730,152772.60409632872
2731,124065.07262774753
2732,129099.0766500346
2733,159215.5330842944
2734,131968.5085211826
